"accession","disease","sample","epic_cancer","epic_caf","epic_endo","epic_immune"
"GSE47460","COPD","GSM1150150",0.0214758788723019,0.0130125020842078,0.894993813470135,0.0705178055733557
"GSE47460","COPD","GSM1150151",0.228604157993184,0.0111783483251058,0.482522079426008,0.277695414255702
"GSE47460","COPD","GSM1150152",0.231669669331336,0.0105590853168489,0.494716874192299,0.263054371159516
"GSE47460","COPD","GSM1150153",0.168323127799704,0.0112053391660042,0.588089980588789,0.232381552445502
"GSE47460","COPD","GSM1150154",8.37227331076695e-08,4.51120799620567e-07,0.289287892717004,0.710711572439463
"GSE47460","COPD","GSM1150156",0.119511974393818,0.0109924538249468,0.59214608544259,0.277349486338646
"GSE47460","COPD","GSM1150157",0.263944256981932,0.0123382601597348,0.450135791380169,0.273581691478165
"GSE47460","COPD","GSM1150158",0.452070900159794,0.0127049052069489,0.385556080970961,0.149668113662297
"GSE47460","COPD","GSM1150159",0.297466584624788,0.0144573237526941,0.437852390236044,0.250223701386474
"GSE47460","COPD","GSM1150160",0.0753164012729573,0.00920411209642733,0.677627680011995,0.23785180661862
"GSE47460","COPD","GSM1150161",7.90030547004147e-07,0.0109952408062398,0.775400917862959,0.213603051300254
"GSE47460","COPD","GSM1150162",0.226921161855309,0.00852763638562259,0.431334670869059,0.33321653089001
"GSE47460","COPD","GSM1150164",0.300105429320025,0.013427543955795,0.525947527872415,0.160519498851765
"GSE47460","COPD","GSM1150165",0.135871797520506,0.00902405780446872,0.63303748135646,0.222066663318565
"GSE47460","COPD","GSM1150166",0.276229613164337,0.024576026250782,0.512669342213792,0.186525018371089
"GSE47460","COPD","GSM1150167",0.0779286423579958,0.0148600593063714,0.807202407718817,0.100008890616816
"GSE47460","COPD","GSM1150168",0.13866078818444,0.00940385146523146,0.601619417592008,0.250315942758321
"GSE47460","COPD","GSM1150170",0.319552499395502,0.0101872149709868,0.390368449578456,0.279891836055056
"GSE47460","COPD","GSM1150171",0.128590399290674,0.0135516855954775,0.698013239080445,0.159844676033404
"GSE47460","COPD","GSM1150174",0.0100665301063138,0.0148573767879021,0.734266311809863,0.240809781295921
"GSE47460","COPD","GSM1150175",0.424746753595555,0.00747509485394185,0.396598061605679,0.171180089944824
"GSE47460","COPD","GSM1150176",2.68586934149524e-06,0.00832732624509335,0.951573213134358,0.0400967747512068
"GSE47460","COPD","GSM1150178",0.251755083933544,0.0157225370413417,0.482419271546504,0.25010310747861
"GSE47460","COPD","GSM1150182",0.207782651392793,0.0165875424611707,0.55163640778848,0.223993398357556
"GSE47460","COPD","GSM1150184",0.125136647938669,0.00812105443946455,0.62681094982791,0.239931347793956
"GSE47460","COPD","GSM1150185",0.335217502483304,0.013985471629997,0.497597388101271,0.153199637785428
"GSE47460","COPD","GSM1150186",0.321222845134999,0.0113423268432306,0.520352399721476,0.147082428300294
"GSE47460","COPD","GSM1150187",0.0549868130250106,0.043324637155907,0.314971436756991,0.586717113062091
"GSE47460","COPD","GSM1150188",0.289801462730753,0.0172945767719303,0.450530784087397,0.242373176409919
"GSE47460","COPD","GSM1150189",0.251981240987665,0.0142511579359411,0.550393957801618,0.183373643274776
"GSE47460","COPD","GSM1150190",0.408052493512358,0.0121055010645396,0.390348099737466,0.189493905685636
"GSE47460","COPD","GSM1150192",0.379627640235939,0.0118760113513962,0.398077545529346,0.210418802883319
"GSE47460","COPD","GSM1150193",0.241292155335705,0.0132184998735342,0.539116351719259,0.206372993071502
"GSE47460","COPD","GSM1150199",0.103554018070636,0.033050890023536,0.734030845075112,0.129364246830716
"GSE47460","COPD","GSM1150200",0.269432721167752,0.0162965835883668,0.600042278191471,0.11422841705241
"GSE47460","COPD","GSM1150201",0.203456094189219,0.0125416073627277,0.628778624769582,0.155223673678472
"GSE47460","COPD","GSM1150203",0.0252195299808574,0.016046900135244,0.526295581641126,0.432437988242773
"GSE47460","COPD","GSM1150204",0.135490284575466,0.023076735995343,0.594051121897431,0.247381857531761
"GSE47460","COPD","GSM1150206",0.237219300956728,0.0126975100818549,0.533928725554483,0.216154463406934
"GSE47460","COPD","GSM1150210",0.199988362452038,0.00505740283613961,0.556333217977947,0.238621016733876
"GSE47460","COPD","GSM1150211",0.238986096982023,0.0235219374467618,0.575698324051609,0.161793641519606
"GSE47460","COPD","GSM1150212",6.6890525070601e-06,0.0101804454207057,0.98019512062294,0.00961774490384665
"GSE47460","COPD","GSM1150213",0.000386270810677015,0.00711668097297893,0.716523506320523,0.275973541895821
"GSE47460","COPD","GSM1150214",0.318789496440497,0.0631805264079398,0.551384809306104,0.0666451678454589
"GSE47460","COPD","GSM1150215",4.10746958875945e-07,0.00866487042743005,0.764593441116302,0.226741277709309
"GSE47460","COPD","GSM1150220",0.124019384920956,0.0287119508732257,0.744480839325261,0.102787824880557
"GSE47460","COPD","GSM1150223",0.0632641970329055,0.0125486512112434,0.635524794734654,0.288662357021197
"GSE47460","COPD","GSM1150224",0.301459598641999,0.0193051060692157,0.483378923132356,0.195856372156429
"GSE47460","COPD","GSM1150225",0.074427376529598,0.012694094254226,0.672690967012381,0.240187562203795
"GSE47460","COPD","GSM1150226",0.241143754810982,0.00952482373427913,0.583840392684273,0.165491028770465
"GSE47460","COPD","GSM1150228",0.239800056594985,0.0111233824138675,0.533206841743182,0.215869719247966
"GSE47460","COPD","GSM1150234",0.188736175498504,0.00841153286139972,0.517701257104756,0.285151034535341
"GSE47460","COPD","GSM1150235",0.220117358817854,0.0141208871299654,0.558783298314843,0.206978455737337
"GSE47460","COPD","GSM1150236",2.11636939147382e-07,0.00905413182837685,0.79957761409598,0.191368042438704
"GSE47460","COPD","GSM1150237",0.00858612573531762,0.0140286289156474,0.74119109400671,0.236194151342325
"GSE47460","COPD","GSM1150238",0.209762956931904,0.0444080494056757,0.573547407915475,0.172281585746945
"GSE47460","COPD","GSM1150239",0.0402189227921947,0.0116674381885517,0.541972395111508,0.406141243907746
"GSE47460","COPD","GSM1150240",0.175254969888145,0.00672496198503617,0.546117380554738,0.271902687572081
"GSE47460","COPD","GSM1150242",0.303420151787757,0.0171738136784844,0.433902623098362,0.245503411435397
"GSE47460","COPD","GSM1150243",0.284839720421114,0.0128131138234664,0.599021827354154,0.103325338401266
"GSE47460","COPD","GSM1150246",0.105406449580958,0.0253896348788988,0.717680894456157,0.151523021083987
"GSE47460","COPD","GSM1150248",0.177207244121125,0.0147492600410648,0.585405323188954,0.222638172648856
"GSE47460","COPD","GSM1150249",0.442608807895362,0.0131168637262823,0.414413300606498,0.129861027771858
"GSE47460","COPD","GSM1150250",0.169516721561663,0.0100930230407553,0.658771771567398,0.161618483830184
"GSE47460","COPD","GSM1150251",0.458568045758725,0.0110706268236036,0.293838133498719,0.236523193918952
"GSE47460","COPD","GSM1150253",0.154170221911222,0.0179402297329044,0.706717429880743,0.12117211847513
"GSE47460","COPD","GSM1150254",0.0967627191387729,0.00981429427098767,0.588302501493929,0.305120485096311
"GSE47460","COPD","GSM1150255",3.32598174606896e-07,0.0197857875564227,0.861167822758137,0.119046057087265
"GSE47460","COPD","GSM1150258",0.120504744453605,0.0134645181229369,0.54528523372035,0.320745503703108
"GSE47460","COPD","GSM1150261",0.170048640230283,0.0111637580906785,0.526937165187706,0.291850436491333
"GSE47460","COPD","GSM1150262",0.113314810711847,0.0373935783823202,0.656203798913074,0.19308781199276
"GSE47460","COPD","GSM1150263",0.0150139760771322,0.0152859711988467,0.682073719643864,0.287626333080157
"GSE47460","COPD","GSM1150265",0.276410161958857,0.0130447771353713,0.532535692933656,0.178009367972117
"GSE47460","COPD","GSM1150266",0.281600497806089,0.0197050948617576,0.570686701991462,0.128007705340691
"GSE47460","COPD","GSM1150268",0.123768058380509,0.0130908769166811,0.666498584758469,0.196642479944341
"GSE47460","COPD","GSM1150269",0.112244487157371,0.0130556979848883,0.687200067064397,0.187499747793344
"GSE47460","COPD","GSM1150272",0.152639010901739,0.0126478101799749,0.681227242196261,0.153485936722024
"GSE47460","COPD","GSM1150274",8.20282298564303e-07,0.00819598627281908,0.723691572906562,0.26811162053832
"GSE47460","COPD","GSM1150275",0.101575735931723,0.0120906730613681,0.73724079432517,0.149092796681738
"GSE47460","COPD","GSM1150276",0.138721330014221,0.0116160882563722,0.774965251935342,0.074697329794065
"GSE47460","COPD","GSM1150278",0.232446027712791,0.0165973324732119,0.584563246457969,0.166393393356028
"GSE47460","COPD","GSM1150279",0.32265058857876,0.0159476680630602,0.513352878872941,0.148048864485239
"GSE47460","COPD","GSM1150283",0.237625947215173,0.0116415727697908,0.446877252297724,0.303855227717313
"GSE47460","COPD","GSM1150284",0.259597083593575,0.0131990169035138,0.540248995196037,0.186954904306874
"GSE47460","COPD","GSM1150285",0.102124163870387,0.0151115947801432,0.66903138166672,0.213732859682749
"GSE47460","COPD","GSM1150288",0.502443572542911,0.00938032633753633,0.348238144951592,0.13993795616796
"GSE47460","COPD","GSM1150290",0.455186680086705,0.0151752547984071,0.356171466931549,0.173466598183339
"GSE47460","COPD","GSM1150291",0.270268962428939,0.00972530975746766,0.495451728245087,0.224553999568506
"GSE47460","COPD","GSM1150293",0.176352743970161,0.0128067248681136,0.646356486798889,0.164484044362837
"GSE47460","COPD","GSM1150294",0.178167096697458,0.0149343386796635,0.687246351685115,0.119652212937763
"GSE47460","COPD","GSM1150295",0.476326835469333,0.0124722441896091,0.37809153750438,0.133109382836678
"GSE47460","COPD","GSM1150296",0.089953936020666,0.01110612525972,0.567977704987479,0.330962233732135
"GSE47460","COPD","GSM1150297",9.60982317438857e-07,0.0087983585017582,0.762688333291887,0.228512347224037
"GSE47460","COPD","GSM1150298",0.505245778772432,0.0147337918106107,0.254659682280551,0.225360747136406
"GSE47460","COPD","GSM1150300",0.409396820640306,0.00811767814649359,0.366242794840637,0.216242706372563
"GSE47460","COPD","GSM1150301",0.324914527855985,0.0136769914681664,0.434366064628852,0.227042416046996
"GSE47460","COPD","GSM1150303",0.124113456152939,0.0139009585298934,0.661102455645684,0.200883129671484
"GSE47460","COPD","GSM1150304",0.233545590372354,0.0145010357139234,0.495262852541728,0.256690521371994
"GSE47460","COPD","GSM1150305",0.247554977742858,0.0253506070157441,0.62200913756111,0.105085277680288
"GSE47460","COPD","GSM1150307",0.35966699324286,0.0144823011854981,0.465512182266146,0.160338523305495
"GSE47460","COPD","GSM1150308",0.243775512052765,0.0121181283248951,0.56627862175816,0.17782773786418
"GSE47460","COPD","GSM1150309",1.4482527778589e-08,0.013568333052564,0.880192893167514,0.106238759297394
"GSE47460","COPD","GSM1150311",0.278397646327025,0.0117925154658648,0.534444266928546,0.175365571278563
"GSE47460","COPD","GSM1150312",1.05639968677253e-06,0.0139103586672483,0.880804955038886,0.105283629894178
"GSE47460","COPD","GSM1150315",0.0217314190850723,0.0198123244030429,0.747877977566551,0.210578278945334
"GSE47460","COPD","GSM1150316",0.228522182557029,0.0160761895013691,0.591053594492043,0.164348033449559
"GSE47460","COPD","GSM1150318",0.609806150216747,0.00961325142928333,0.225409058243258,0.155171540110712
"GSE47460","COPD","GSM1150321",0.0469454414175579,0.0163856319524779,0.832199413743319,0.104469512886645
"GSE47460","COPD","GSM1150331",0.196968360641339,0.0118261350464963,0.478599693793188,0.312605810518977
"GSE47460","COPD","GSM1150332",0.286897686289282,0.0135545551168111,0.473316721884022,0.226231036709885
"GSE47460","COPD","GSM1150334",0.0339969471128449,0.0106996347845271,0.706735262745436,0.248568155357192
"GSE47460","COPD","GSM1150336",0.116007487075157,0.0193123818126892,0.730850436671445,0.133829694440709
"GSE47460","COPD","GSM1150338",0.27015143282836,0.0109704459569593,0.479222570856794,0.239655550357886
"GSE47460","COPD","GSM1150339",4.45209169445626e-07,0.00938857119519936,0.808750899598601,0.18186008399703
"GSE47460","COPD","GSM1150341",0.151617902223854,0.0193269046466436,0.56520251707809,0.263852676051413
"GSE47460","COPD","GSM1150343",0.19178429364201,0.00637398902217477,0.522576359957234,0.279265357378581
"GSE47460","COPD","GSM1150344",0.113841724810409,0.0102699282221484,0.690280718623466,0.185607628343977
"GSE47460","COPD","GSM1150346",0.147911034974261,0.017062786437098,0.726522488344715,0.108503690243927
"GSE47460","COPD","GSM1150349",0.173525736134483,0.0162150945546829,0.60235953494301,0.207899634367824
"GSE47460","COPD","GSM1150351",0.433221780242516,0.0140234984023183,0.425278920373871,0.127475800981295
"GSE47460","COPD","GSM1150352",0.307268620354158,0.0137222914895246,0.452166896845328,0.226842191310989
"GSE47460","COPD","GSM1150353",0.0776400272665344,0.0291866345918588,0.64314200294333,0.250031335198276
"GSE47460","COPD","GSM1150357",0.211901376984968,0.0267292827145296,0.574638956328615,0.186730383971888
"GSE47460","COPD","GSM1150358",0.423926130329538,0.0189969285853269,0.383990459773711,0.173086481311424
"GSE47460","COPD","GSM1150359",3.04516807370487e-08,0.0100850102364535,0.827163836726835,0.162751122585031
"GSE47460","COPD","GSM1150362",0.287310080317995,0.0118657436304723,0.480778296266996,0.220045879784537
"GSE47460","COPD","GSM1150364",0.172118629797486,0.0126075344423222,0.620697531304812,0.19457630445538
"GSE47460","COPD","GSM1150369",0.404157557807534,0.0167987067216642,0.484367585395639,0.0946761500751626
"GSE47460","COPD","GSM1150373",0.126202250952432,0.017129592658116,0.721269576800873,0.135398579588579
"GSE47460","COPD","GSM1150376",0.301640804129879,0.0157275330464664,0.568983975378084,0.113647687445571
"GSE47460","COPD","GSM1150381",8.33797730380689e-07,0.0114431391238263,0.72328495863142,0.265271068447024
"GSE47460","COPD","GSM1150383",0.0268256072939021,0.0119434594111578,0.700932920285973,0.260298013008967
"GSE47460","COPD","GSM1150388",0.212021793399328,0.0133034089532237,0.651368806574337,0.123305991073111
"GSE47460","COPD","GSM1150389",0.0566110221631534,0.0291742286455868,0.737526006911231,0.176688742280029
"GSE47460","COPD","GSM1150393",0.197012841100478,0.0121157091463706,0.533314559052017,0.257556890701134
"GSE47460","COPD","GSM1150394",0.110694057989039,0.00721556942639315,0.573730262620474,0.308360109964093
"GSE47460","COPD","GSM1150396",0.107378316999329,0.0119057631073657,0.673529789413956,0.207186130479349
"GSE47460","COPD","GSM1150402",1.91115573134134e-07,0.00952095540874423,0.731924415614254,0.258554437861428
"GSE47460","COPD","GSM1150403",9.75833062012476e-10,0.00808786672217142,0.769098803543304,0.222813328758692
"GSE47460","COPD","GSM1150405",0.148456075093396,0.0122573375223549,0.733911072581649,0.1053755148026
"GSE47460","COPD","GSM1150406",0.376522961026983,0.0151489715165865,0.428622627544835,0.179705439911595
"GSE47460","COPD","GSM1150408",4.96258579465088e-07,0.0129200214008436,0.745651555393465,0.241427926947112
"GSE47460","COPD","GSM1150409",0.0660679464127505,0.0126549217016773,0.598856526130878,0.322420605754695
"GSE47460","COPD","GSM1150413",0.0570195284331496,0.0101750210862988,0.605027610738042,0.327777839742509
"GSE47460","COPD","GSM1150414",0.229600652842513,0.00734951706456775,0.427447739494038,0.335602090598882
"GSE47460","COPD","GSM1150417",0.223329137442197,0.0174836889482063,0.531010732810536,0.22817644079906
"GSE47460","COPD","GSM1150419",0.201667262092276,0.00959928559766661,0.479165626121879,0.309567826188178
"GSE47460","COPD","GSM1150423",0.223109001661759,0.0154784439232457,0.652794174268923,0.108618380146072
"GSE47460","COPD","GSM1150430",0.0332736400511456,0.0142071159963684,0.673403897411528,0.279115346540958
"GSE47460","COPD","GSM1150433",0.259042065255248,0.0270273232625632,0.454226451456091,0.259704160026098
"GSE47460","COPD","GSM1150434",0.261727425475145,0.00808253984403892,0.465157130702945,0.265032903977871
"GSE47460","COPD","GSM1150435",0.344036272318242,0.0120821421970697,0.443575617758167,0.200305967726521
"GSE47460","COPD","GSM1150437",3.05079370725917e-06,0.00979071215021996,0.663062673078419,0.327143563977654
"GSE47460","COPD","GSM1150438",0.656271744337368,0.00663403117307399,0.241509731238375,0.0955844932511825
"GSE47460","COPD","GSM1150443",0.422692077709469,0.0156190974497682,0.366609564860708,0.195079259980055
"GSE47460","COPD","GSM1150444",0.182369070972169,0.00654492552242208,0.48742626883589,0.323659734669518
"GSE47460","COPD","GSM1150447",0.369226224501802,0.0160506893995455,0.455028468318696,0.159694617779957
"GSE47460","COPD","GSM1150450",0.470437803906266,0.030603328274768,0.312081500721326,0.18687736709764
"GSE47460","COPD","GSM1150452",0.0898399348678037,0.0116916829649534,0.648859250970357,0.249609131196886
"GSE47460","COPD","GSM1150457",1.95703458773099e-06,0.00768106838900574,0.629239829431704,0.363077145144702
"GSE47460","COPD","GSM1150458",0.190456725350549,0.0090974553775266,0.558971874471746,0.241473944800178
"GSE47460","COPD","GSM1150459",0.343425930877171,0.0141879308679598,0.393427750254077,0.248958388000791
"GSE47460","COPD","GSM1150462",0.320947467729183,0.00941421551575314,0.371305118478172,0.298333198276891
